2016-04-01|05:00:00	0.1250811072805022	0.1354710268703837	0.08830001267604261	0.11507460316874235	0.1199261992619926	0.1595343820476544	0.1254658523289835
2016-04-01|06:00:00	0.14006738744654734	0.1714670530535955	0.1489695027416005	0.14953864558602534	0.12669372693726935	0.11050722100043424	0.1520393670712397
2016-04-01|07:00:00	0.15179374125409445	0.1662288400146073	0.11430215135194872	0.1470758733241518	0.12669372693726935	0.13852274159884576	0.15389350569405968
2016-04-01|08:00:00	0.11335475347295512	0.15183357089846744	0.10346576005876484	0.1267681560223459	0.11500738007380075	0.13385348816577716	0.11557587691486165
2016-04-01|09:00:00	0.08339001071006981	0.1184566512347497	0.10130108201399564	0.11261552321910548	0.11500738007380075	0.1307390961259204	0.10877860472360354
2016-04-01|10:00:00	0.09707075681887473	0.1158375447152556	0.1094267503502163	0.1107693671007595	0.11131734317343173	0.11984572786657142	0.0945610697638198
2016-04-01|11:00:00	0.0996740073641502	0.08507973157103198	0.09480054734501914	0.09169118977377204	0.09348339483394832	0.11828619721992653	0.06984169364438363
2016-04-01|12:00:00	0.08469163598270753	0.07722633870898075	0.08017434433982196	0.06707454409174657	0.07318819188191883	0.08716095383509131	0.07045726766715986
2016-04-01|13:00:00	0.06514771297012906	0.06479049111192263	0.0644625520449057	0.046766826789940666	0.05043173431734317	0.052141553087076915	0.05377002006177989
2016-04-01|14:00:00	0.05146696686132414	0.058244688161402935	0.062297874000136526	0.04800005907699578	0.04981549815498156	0.06303492134642592	0.05068102511616178
2016-04-01|15:00:00	0.037786220752519216	0.03664785779076205	0.048754010017323934	0.03261419398670029	0.041822878228782286	0.06381468666974838	0.05500858466182365
2016-04-01|16:00:00	0.029968651547487825	0.02290442028217241	0.03683527970175547	0.02400002953849789	0.022140221402214024	0.052141553087076915	0.04017547567926368
2016-04-01|17:00:00	0.07557244150503843	0.06871718754294825	0.07692407700533369	0.07569240085218566	0.07318819188191883	0.08949558055162561	0.06613341639874362
2016-04-01|18:00:00	0.05733014376509767	0.0549737500343586	0.0595871510431733	0.05169237131368777	0.05842804428044281	0.07470805492909739	0.07045726766715986
2016-04-01|19:00:00	0.019543923012578467	0.023560178586153682	0.027084477698290692	0.01230647668489438	0.022140221402214024	0.04124351557429483	0.032758921187983694
2016-04-01|20:00:00	0.052768592133961865	0.05170281190731425	0.06283741837766156	0.06707454409174657	0.05596678966789667	0.05603104119682305	0.05686272328464365
2016-04-01|21:00:00	0.06384608769749135	0.07264388397397385	0.08830001267604261	0.09661304198528244	0.08241328413284132	0.06303492134642592	0.04079104970203992
2016-04-01|22:00:00	0.046905415230188326	0.06675383932743544	0.08288181702945067	0.09292072974859043	0.07564575645756456	0.04669253433068588	0.02534236669670371
2016-04-01|23:00:00	0.05602851849245995	0.035996026183211814	0.036295735324230416	0.04738344293346822	0.027675276752767524	0.04669253433068588	0.06613341639874362
2016-04-02|00:00:00	0.08143561840881196	0.05170281190731425	0.042253475348347405	0.02830526560648075	0.029520295202952032	0.05058202244043202	0.06613341639874362
2016-04-02|01:00:00	0.03713345372389909	0.03141357144820491	0.05471175004144091	0.058460379643544176	0.04797047970479705	0.04124351557429483	0.038936911079219934
2016-04-02|02:00:00	0.11921793037672865	0.1184566512347497	0.1354288890261224	0.14522971720580582	0.14022140221402213	0.1509709712514066	0.10136205023232353
2016-04-02|03:00:00	0.17394091481194834	0.15706785724102454	0.16684597308128596	0.1778439111925061	0.17773800738007378	0.20233275901516107	0.15513207029410345
2016-04-02|04:00:00	0.13811299514528952	0.12499852748883836	0.1202598913760657	0.13292324052091142	0.1125461254612546	0.13385348816577716	0.0803472430812817
2016-04-02|05:00:00	0.10618995129654384	0.11191084828423	0.0980508146795074	0.12553861604752745	0.1070110701107011	0.08638118851176887	0.060571000530283636
2016-04-02|06:00:00	0.12312671497924435	0.11060325837269848	0.10834116106049722	0.1107693671007595	0.10270848708487083	0.09883408741776277	0.060571000530283636
2016-04-02|07:00:00	0.132249818241516	0.11452995480372408	0.09480054734501914	0.09169118977377204	0.0959409594095941	0.11751110115003713	0.12484657002896166
2016-04-02|08:00:00	0.11466028753019535	0.1034016971181975	0.09967594834675153	0.10707705486406753	0.09717343173431732	0.10894769035378933	0.11495659461483974
2016-04-02|09:00:00	0.13615860284403167	0.1295809822238453	0.12838555971228635	0.15569003777235418	0.13591881918819188	0.1400776029920576	0.10877860472360354
2016-04-02|10:00:00	0.11661467983145317	0.11910848284229995	0.10509089372600897	0.12000014769248947	0.11685239852398525	0.15408536329126335	0.10630518380076166
2016-04-02|11:00:00	0.09446359748899676	0.10274986551064724	0.1067160273932531	0.11015275095723194	0.11193357933579334	0.14396709110180372	0.11619515921488352
2016-04-02|12:00:00	0.09250920518773892	0.10929174176473593	0.10780161668297218	0.11569121931226993	0.1014760147601476	0.1159515705033922	0.0803472430812817
2016-04-02|13:00:00	0.12247785673522675	0.12434669588128812	0.10184062639152072	0.11446167933745148	0.09225092250922508	0.09727455677111788	0.07416554491279985
2016-04-02|14:00:00	0.13094428418427573	0.1269618757043512	0.11375935670708914	0.11876691540543435	0.10086346863468634	0.10661306363725506	0.14771551580282344
2016-04-02|15:00:00	0.16873050493679495	0.1662288400146073	0.1278427650674268	0.16246173841444728	0.16420664206642066	0.30505633454267	0.2632876844404395
2016-04-02|16:00:00	0.2078183509619519	0.22251410665692845	0.16413850039165725	0.21538364970295348	0.2275535055350553	0.322958252205055	0.25710969454920324
2016-04-02|17:00:00	0.26840451230094514	0.2284041513034669	0.20747431476238926	0.2276901263878479	0.2060295202952029	0.2350175330466412	0.21693421886993955
2016-04-02|18:00:00	0.2579797837660357	0.22316593826447872	0.19826630740378395	0.21845934579611792	0.1851180811808118	0.20311252433848356	0.1817055850363596
2016-04-02|19:00:00	0.3055379660248442	0.26963446382923584	0.254063646734944	0.2916926666986667	0.2607638376383764	0.2871590861337181	0.2274434765840833
2016-04-02|20:00:00	0.3172643198323913	0.2814145531223127	0.2719401170746294	0.30953761173859906	0.2792140221402214	0.29961198503971204	0.2478390014351033
2016-04-02|21:00:00	0.343973045021381	0.3023556251889723	0.2892737927694553	0.324306860685367	0.2958191881918819	0.33463138578772644	0.2558711299491595
2016-04-02|22:00:00	0.33485385054371186	0.29842892875794674	0.2811481244332347	0.3193850084738566	0.2927453874538745	0.3330718551410815	0.24351144188944135
2016-04-02|23:00:00	0.26123971012453384	0.2630886608787162	0.2269759187693188	0.3064619156454347	0.2853653136531365	0.3058360998659925	0.22682419428406145
2016-04-03|00:00:00	0.29185721991603925	0.3298425002061516	0.19772351275892444	0.29661451891017715	0.33948339483394835	0.4093394407168238	0.3114952886337594
2016-04-03|01:00:00	0.4214998788276773	0.3821971437210161	0.3456106764781404	0.4012288015123711	0.3665461254612546	0.44357907614151576	0.3467239224673393
2016-04-03|02:00:00	0.4521173886191827	0.4031421424841067	0.3488609438126286	0.4061543460361182	0.3677749077490775	0.4303510811656325	0.3158228481794213
2016-04-03|03:00:00	0.4241031293729528	0.3874353567600044	0.2746475897642581	0.3624595230271053	0.34317343173431736	0.3929970537010838	0.28182907066863944
2016-04-03|04:00:00	0.3928328525528272	0.3808895538094846	0.2302261861038071	0.3169222362119831	0.3296457564575645	0.3603122796696037	0.2558711299491595
2016-04-03|05:00:00	0.4006504217578586	0.3501317406652609	0.3228588051367225	0.3439979618436454	0.31980442804428044	0.39844140320404176	0.3096411500109394
2016-04-03|06:00:00	0.4156367019239038	0.3442416960187225	0.32015133244709376	0.3452311941307005	0.3185756457564576	0.3906624269845495	0.3102604323109613
2016-04-03|07:00:00	0.3785032482000047	0.3462050442342353	0.3239443944264416	0.3538453585789029	0.32533948339483393	0.37354027464548695	0.2941924670056032
2016-04-03|08:00:00	0.3504889889537747	0.3239524555596132	0.2957743274384318	0.3415388818940085	0.30381549815498154	0.3284026017080129	0.2509279963807214
2016-04-03|09:00:00	0.3035835737235864	0.352746920488324	0.2833160527453383	0.3673850675508524	0.3634686346863469	0.400776029920576	0.29666217965119945
2016-04-03|10:00:00	0.2547237661921402	0.3285349102946201	0.22264331241244592	0.33046194518393257	0.3942214022140221	0.4560319750475097	0.28182907066863944
2016-04-03|11:00:00	0.30683959129748195	0.3010480352774408	0.2058491810951451	0.2769234177518988	0.3376383763837638	0.38988266166122704	0.2200269220928033
2016-04-03|12:00:00	0.2749204562333388	0.2801030365143501	0.2269759187693188	0.25722862428138377	0.24538745387453875	0.2809349713074377	0.1792358723907634
2016-04-03|13:00:00	0.2827380254383702	0.3010480352774408	0.2697721887625257	0.2726144893716793	0.23800738007380076	0.25291945070902616	0.18294414963640335
2016-04-03|14:00:00	0.3055379660248442	0.3089014281394921	0.2508133794004557	0.2713849493968608	0.22878228782287824	0.2435809438428889	0.1755275951451234
2016-04-03|15:00:00	0.293158845188677	0.2958098222384526	0.20422404742790096	0.2584618565684389	0.25461254612546125	0.2700369337946556	0.1508045107484416
